entity1,relations,entity2
Q131808,P156,Q37853
Q45922,P279,Q1194773
Q45922,P1889,Q49393
Q14819852,P461,Q4
Q14819852,P361,Q3
Q3738228,P31,Q482994
Q3738228,P291,Q38
Q5159627,P366,Q749316
Q5159627,P1889,Q477248
Q5159627,P1557,Q460453
Q133067,P279,Q214609
Q181036,P460,Q5419252
Q2641256,P460,Q7743
Q8068,P828,Q7925
Q8068,P1542,Q4
Q34172,P527,Q127980
Q846196,P641,Q5369
Q15807,P361,Q133105
Q15807,P1889,Q133105
Q15807,P1889,Q154425
Q52946,P461,Q9510
Q52946,P279,Q11024
Q52946,P366,Q11024
Q28367,P105,Q7432
Q189114,P279,Q161973
Q17497797,P31,Q82799
Q465104,P31,Q532
Q1156854,P279,Q211364
Q1156854,P1889,Q7163
Q1156854,P31,Q1371819
Q130768,P527,Q11432
Q130768,P1269,Q558363
Q130768,P1269,Q9530
Q130768,P1478,Q168983
Q130768,P1536,Q4
Q1758692,P31,Q11424
Q21201,P2578,Q8425
Q21201,P2578,Q48277
Q21201,P2578,Q8434
Q7341,P31,Q33506
Q1132131,P279,Q9332
Q1132131,P461,Q2166722
Q1132131,P1382,Q2119376
Q1132131,P460,Q2721121
Q1132131,P31,Q9415
Q1132131,P1269,Q9418
Q35986,P279,Q5891
Q7023752,P279,Q28813
Q81054,P361,Q11663
Q81054,P279,Q8094
Q10989378,P279,Q45199
Q10989378,P31,Q28640
Q83360,P279,Q620207
Q83360,P927,Q33767
Q83360,P361,Q33767
Q6926817,P31,Q41298
Q6926817,P921,Q11424
Q2673323,P361,Q12136
Q6674,P279,Q177413
Q6674,P460,Q177413
Q38142,P31,Q28640
Q38142,P279,Q1250916
Q79529,P2579,Q413
Q79529,P2579,Q2329
Q1932016,P366,Q174984
Q842782,P31,Q28640
Q234213,P279,Q2914621
Q234213,P460,Q1772698
Q257022,P460,Q1498271
Q218593,P111,Q36253
Q218593,P138,Q83360
Q163942,P279,Q83267
Q6775975,P31,Q11424
Q6775975,P136,Q145806
Q1020621,P425,Q1020619
Q1020621,P425,Q184485
Q170518,P279,Q193078
Q876824,P279,Q22676
Q33005760,P279,Q11024
Q7370671,P279,Q1364
Q19821,P2670,Q208826
Q313,P397,Q525
Q81875,P527,Q170430
Q81875,P461,Q59099
Q16402,P136,Q128758
Q16402,P136,Q430727
Q16402,P136,Q170539
Q16402,P135,Q39427
Q16402,P106,Q36180
Q484692,P279,Q7366
Q28803,P186,Q7802
Q28803,P186,Q10990
Q28803,P527,Q7802
Q186131,P31,Q151885
Q13698,P279,Q11410
Q177257,P361,Q133235
Q107198,P31,Q28640
Q181032,P279,Q12136
Q181032,P31,Q151885
Q181032,P1995,Q9418
Q855691,P279,Q198763
Q186545,P31,Q82794
Q168639,P279,Q39546
Q168639,P279,Q12511
Q179415,P31,Q205961
Q11229,P279,Q3481047
Q38904,P279,Q144
Q2534066,P461,Q176640
Q176903,P641,Q5369
Q6028924,P1542,Q3030775
Q466439,P279,Q9332
Q466439,P31,Q7257
Q7281,P279,Q11024
Q7281,P1889,Q1231428
Q7281,P31,Q483394
Q41567,P50,Q692
Q41567,P136,Q80930
Q6502703,P27,Q38
Q6502703,P186,Q287
Q39631,P425,Q11190
Q39631,P1889,Q7237369
Q172226,P279,Q39546
Q3821292,P279,Q124794
Q327029,P31,Q28640
Q7935,P1269,Q7561
Q749212,P279,Q8441
Q749212,P279,Q2478141
Q749212,P1552,Q15290
Q749212,P1269,Q844586
Q2733470,P279,Q1570182
Q2733470,P1552,Q1075
Q5147468,P31,Q123705
Q1411242,P461,Q157811
Q124757,P279,Q273120
Q11446,P1889,Q35872
Q16873878,P407,Q8641
Q943,P31,Q1075
Q943,P279,Q9128
Q1074648,P1382,Q16886469
Q17119282,P279,Q11106
Q17119282,P495,Q38
Q48013,P111,Q11423
Q21255975,P461,Q481609
Q11975,P106,Q639669
Q11975,P106,Q28389
Q11975,P106,Q36834
Q11975,P106,Q36180
Q11975,P31,Q5
Q11975,P1303,Q5994
Q11975,P412,Q30903
Q15098235,P1382,Q481609
Q14208553,P279,Q174165
Q795,P461,Q83500
Q121594,P31,Q28640
Q2663273,P461,Q1186677
Q43261,P828,Q207961
Q43261,P1552,Q126017
Q14290559,P31,Q28640
Q39816,P279,Q82794
Q1131737,P31,Q9332
Q149086,P1889,Q3882219
Q149086,P1889,Q132821
Q149086,P1542,Q4
Q149086,P828,Q124490
Q127418,P279,Q1570182
Q127418,P366,Q37260
Q127418,P366,Q93184
Q127418,P366,Q11629
Q127418,P1535,Q165447
Q251868,P31,Q1445650
Q16868672,P279,Q66055
Q6033694,P2283,Q42329
Q474100,P279,Q336
Q15026,P279,Q2207370
Q15026,P186,Q11426
Q15026,P186,Q677
Q15026,P1552,Q208826
Q15026,P1552,Q1075
Q15026,P1552,Q11423
Q339587,P31,Q7748
Q34006,P31,Q123705
Q140565,P276,Q190771
Q247179,P279,Q49848
Q533668,P279,Q11402
Q134768,P186,Q40050
Q37083,P105,Q7432
Q37083,P279,Q10884
Q146612,P31,Q11474
Q146612,P527,Q623
Q44148,P31,Q290
Q1318776,P527,Q623
Q273426,P279,Q477248
Q132814,P461,Q166583
Q132814,P1889,Q41716
Q1862087,P1889,Q13219330
Q1481555,P279,Q4991371
Q202466,P462,Q943
Q202466,P462,Q23444
Q202466,P462,Q42519
Q287,P1582,Q10884
Q918145,P279,Q3196
Q918145,P828,Q168983
Q185698,P279,Q217602
Q34627,P140,Q9268
Q34627,P1269,Q9268
Q58,P279,Q4620674
Q931092,P279,Q35874
Q931092,P279,Q240126
Q931092,P3712,Q1761451
Q931092,P3712,Q557945
Q931092,P3712,Q430986
Q931092,P3712,Q256401
Q931092,P3712,Q35874
Q1854639,P527,Q178024
Q191768,P279,Q10990
Q1178984,P461,Q2526135
Q1178984,P279,Q104493
Q3772,P106,Q33999
Q3772,P106,Q28389
Q3772,P106,Q36180
Q3772,P31,Q5
Q3772,P735,Q1158484
Q3772,P136,Q188473
Q79015,P31,Q188784
Q79015,P106,Q188784
Q193017,P366,Q37425
Q413640,P460,Q2098921
Q1308239,P425,Q601401
Q1308239,P31,Q28640
Q1308239,P279,Q215627
Q215210,P279,Q2095
Q842254,P31,Q7257
Q386215,P1419,Q34132
Q386215,P4330,Q40050
Q178794,P279,Q376
Q93288,P279,Q321839
Q93288,P279,Q49848
Q93288,P1542,Q2648051
Q192874,P279,Q178
Q41415,P279,Q2095
Q41415,P279,Q11435
Q41415,P527,Q11004
Q41415,P527,Q42527
Q2133873,P31,Q532
Q614806,P279,Q11460
Q2567538,P31,Q571571
Q516992,P1889,Q1034198
Q11475,P361,Q413
Q1513117,P279,Q186361
Q1513117,P828,Q60227
Q7922,P279,Q8434
Q7922,P2578,Q8434
Q187414,P31,Q11424
Q187414,P136,Q188473
Q7358,P31,Q28640
Q7358,P937,Q47928
Q11574,P361,Q7727
Q162633,P279,Q3914
Q170417,P279,Q1194773
Q854248,P461,Q844947
Q170593,P1889,Q189004
Q211013,P106,Q211346
Q58964,P31,Q39546
Q83177,P1995,Q9418
Q174396,P1889,Q8028
Q1321220,P361,Q349
Q831999,P21,Q44148
Q13266,P279,Q5159627
Q13266,P1889,Q13270
Q37038,P279,Q11028
Q1295201,P279,Q4830453
Q12896105,P279,Q6460735
Q12896105,P31,Q6460735
Q12896105,P156,Q657221
Q170173,P279,Q11446
Q1777578,P31,Q4830453
Q189074,P131,Q11299
Q1146902,P461,Q332428
Q2015569,P31,Q2207288
Q25120,P106,Q33999
Q25120,P106,Q49757
Q25120,P106,Q28389
Q25120,P106,Q1930187
Q25120,P106,Q4964182
Q25120,P106,Q6625963
Q25120,P106,Q214917
Q25120,P106,Q36180
Q25120,P106,Q482980
Q25120,P27,Q38
Q25120,P31,Q5
Q25120,P1196,Q149086
Q25120,P509,Q132821
Q131207,P279,Q79529
Q339,P31,Q634
Q339,P397,Q525
Q2047589,P279,Q506
Q1249918,P279,Q79529
Q1249918,P279,Q5447188
Q1913135,P279,Q168658
Q12029,P279,Q9332
Q12029,P1889,Q3378593
Q130964,P111,Q11379
Q173387,P361,Q39614
Q173387,P1557,Q4
Q482798,P111,Q36253
Q10285,P31,Q483110
Q10285,P17,Q38
Q133105,P1889,Q15807
Q133105,P527,Q15807
Q133105,P527,Q37425
Q133105,P527,Q168002
Q39266,P279,Q9394
Q1400881,P1552,Q6498684
Q656720,P279,Q628858
Q133315,P31,Q515
Q5575426,P31,Q7889
Q483501,P31,Q28640
Q1630279,P1889,Q690194
Q3274806,P31,Q482994
Q483985,P2670,Q734898
Q1150958,P279,Q184872
Q265158,P279,Q483394
Q455595,P279,Q215627
Q455595,P461,Q702269
Q221488,P279,Q215627
Q221488,P1552,Q6537379
Q43414,P279,Q600571
Q2909116,P279,Q2370000
Q1757036,P31,Q11424
Q571571,P279,Q11024
Q571571,P31,Q9415
Q571571,P1269,Q9418
Q571571,P1382,Q4122037
Q192425,P279,Q49848
Q192425,P31,Q49845
Q192425,P452,Q49845
Q13427002,P1269,Q12684
Q13427002,P1552,Q1357284
Q470873,P495,Q38
Q470873,P495,Q183
Q470873,P279,Q157484
Q1323662,P31,Q431289
Q1323662,P462,Q1088
Q11422,P1535,Q7569
Q11422,P366,Q11410
Q131354,P31,Q23442
Q131354,P366,Q40357
Q188055,P361,Q198
Q42344,P1552,Q39297
Q42344,P527,Q208826
Q11047409,P279,Q349
Q11047409,P3095,Q2066131
Q172717,P31,Q41710
Q45045,P361,Q413
Q45045,P361,Q11023
Q45045,P279,Q101965
Q45045,P1889,Q4114622
Q157570,P279,Q41176
Q224952,P279,Q5
Q224952,P361,Q7748
Q1377429,P527,Q541727
Q1377429,P527,Q281853
Q9053464,P2670,Q11460
Q17955,P279,Q3059502
Q17955,P460,Q3059502
Q225038,P1889,Q11703653
Q11072,P1889,Q1869874
Q17062706,P31,Q11424
Q508712,P272,Q127552
Q11990109,P460,Q1949738
Q786484,P279,Q315
Q93190,P461,Q49836
Q48228,P366,Q1194966
Q48228,P366,Q54487645
Q46452,P527,Q623
Q2857578,P279,Q81054
Q2857578,P279,Q11663
Q2857578,P527,Q33741
Q2857578,P527,Q7925
Q2857578,P527,Q37602
Q2857578,P527,Q8094
Q76626,P361,Q756
Q211503,P279,Q8436
Q624771,P279,Q7189589
Q185415,P279,Q93184
Q657221,P279,Q6460735
Q657221,P155,Q12896105
Q6128,P279,Q7802
Q13582297,P31,Q82799
Q209465,P361,Q3918
Q11426,P279,Q214609
Q43,P530,Q38
Q43,P530,Q155
Q43,P530,Q183
Q43,P530,Q31
Q43,P530,Q224
Q43,P31,Q6256
Q2625603,P279,Q322481
Q770480,P461,Q5167661
Q770480,P828,Q160232
Q770480,P31,Q151885
Q770480,P279,Q3796713
Q11573,P111,Q36253
Q11573,P111,Q126017
Q11573,P4934,Q11574
Q389782,P279,Q11472
Q2047030,P279,Q282
Q66692140,P360,Q5
Q1373320,P641,Q5372
Q221249,P31,Q11424
Q7252,P461,Q93200
Q43450,P279,Q349
Q1231428,P279,Q11024
Q1231428,P1889,Q7281
Q219588,P279,Q133105
Q9149,P31,Q7257
Q9149,P279,Q49447
Q1086863,P31,Q28640
Q1086863,P279,Q1930187
Q1086863,P279,Q36180
Q81292,P111,Q11500
Q898931,P279,Q1630279
Q4960434,P31,Q35127
Q4960434,P1142,Q7169
Q4960434,P1142,Q6235
Q844586,P1889,Q134737
Q844586,P279,Q5
Q1531522,P186,Q11474
Q1531522,P186,Q11469
Q1531522,P366,Q131207
Q1531522,P366,Q735
Q3482594,P31,Q28640
Q5242962,P279,Q35831
Q255266,P31,Q9415
Q7786235,P740,Q5083
Q11703653,P1889,Q225038
Q9597,P527,Q43801
Q1415055,P461,Q7242
Q1415055,P31,Q151885
Q47054,P279,Q13698
Q220192,P31,Q11424
Q220192,P161,Q1374481
Q220192,P272,Q203078
Q220192,P495,Q183
Q220192,P921,Q12684
Q2747456,P460,Q863048
Q2747456,P279,Q2478141
Q2060752,P31,Q11424
Q1681353,P1889,Q166735
Q8799,P527,Q8805
Q8799,P1889,Q8805
Q152095,P366,Q327651
Q878352,P1889,Q44342
Q878352,P1889,Q12827256
Q878352,P1889,Q8253
Q878352,P279,Q34394
Q878352,P1552,Q13649246
Q43193,P366,Q651658
Q844947,P461,Q854248
Q47568,P279,Q23392
Q665938,P17,Q31
Q192627,P1889,Q170539
Q192627,P1889,Q1131737
Q2095549,P31,Q28640
Q200539,P279,Q11460
Q200539,P2670,Q930924
Q21431225,P407,Q8641
Q1510260,P279,Q38926
Q188828,P279,Q726
Q11901,P106,Q639669
Q11901,P106,Q36834
Q11901,P31,Q5
Q11901,P1303,Q6607
Q11575,P105,Q7432
Q671054,P361,Q131138
Q671054,P279,Q187931
Q192196,P279,Q37477
Q9887,P1889,Q9659
Q1578,P366,Q662860
Q2474,P31,Q577
Q33741,P361,Q2857578
Q33741,P279,Q11663
Q33741,P1889,Q210064
Q162729,P31,Q11424
Q162729,P136,Q645928
Q162729,P136,Q188473
Q43436,P279,Q83437
Q43436,P1889,Q1053956
Q233810,P460,Q11286699
Q191086,P279,Q82794
Q211521,P279,Q7925
Q211521,P279,Q11663
Q211521,P186,Q283
Q70899,P26,Q830183
Q70899,P551,Q2
Q70899,P1049,Q9268
Q205762,P186,Q10990
Q205762,P31,Q2920963
Q205762,P279,Q41415
Q205762,P527,Q10990
Q10981947,P279,Q25294
Q10981947,P366,Q193057
Q10981947,P366,Q385378
Q39552,P4934,Q11402
Q39552,P4934,Q11500
Q5214526,P31,Q5
Q5214526,P1303,Q6607
Q5214526,P106,Q639669
Q1750629,P279,Q187931
Q2872553,P366,Q722218
Q920285,P361,Q1318295
Q920285,P461,Q1771692
Q242468,P31,Q28640
Q242468,P1889,Q2034021
Q9964,P527,Q9963
Q640754,P31,Q4830453
Q640754,P17,Q38
Q375,P279,Q7802
Q375,P279,Q1226651
Q375,P495,Q31
Q10521987,P31,Q214609
Q1337073,P366,Q131790
Q1337073,P279,Q214609
Q1412961,P279,Q193432
Q1412961,P31,Q773944
Q1412961,P31,Q47728
Q187916,P3095,Q846750
Q17147,P703,Q729
Q726686,P361,Q730920
Q8023698,P31,Q726
Q851824,P279,Q124490
Q379813,P279,Q40763
Q379813,P279,Q11004
Q379813,P279,Q2095
Q185789,P361,Q11435
Q185789,P111,Q39297
Q245068,P425,Q40831
Q245068,P279,Q33999
Q245068,P279,Q483501
Q245068,P31,Q28640
Q245068,P1269,Q35874
Q245068,P1269,Q128758
Q245068,P1269,Q170579
Q245068,P1269,Q12142650
Q5166129,P279,Q21255975
Q5166129,P1542,Q21255975
Q5166129,P1382,Q1367353
Q1229288,P31,Q3957
Q5710255,P279,Q9332
Q23501,P105,Q7432
Q41397,P1889,Q3199915
Q83464,P279,Q187931
Q77889924,P31,Q11424
Q169872,P1557,Q12136
Q172605,P361,Q9635
Q1,P1552,Q11412
Q679,P461,Q684
Q679,P461,Q667
Q679,P461,Q659
Q1911141,P186,Q36133
Q8502,P279,Q2221906
Q81727,P4330,Q11435
Q170486,P279,Q191768
Q101805,P279,Q3947
Q326653,P31,Q28640
Q8161,P279,Q748289
Q8161,P279,Q7748
Q184439,P279,Q8171
Q12888135,P366,Q210064
Q6186,P31,Q49447
Q814778,P31,Q11424
Q814778,P921,Q1712140
Q477248,P279,Q2095
Q477248,P1889,Q5159627
Q188473,P279,Q11424
Q1501161,P279,Q188075
Q1109638,P279,Q604733
Q653122,P31,Q327496
Q174647,P361,Q15807
Q1077823,P1889,Q9690
Q4178004,P425,Q37038
Q4178004,P31,Q28640
Q1135802,P279,Q590870
Q7378,P462,Q42519
Q60960,P1889,Q6010
Q7802,P186,Q283
Q7802,P527,Q283
Q7802,P1889,Q2095
Q352,P106,Q4991371
Q352,P106,Q3242115
Q352,P106,Q372436
Q352,P31,Q5
Q352,P1196,Q10737
Q352,P1344,Q2763
Q352,P1142,Q7310
Q352,P135,Q7310
Q5433849,P31,Q41298
Q1949738,P460,Q11990109
Q1107656,P279,Q107425
Q1107656,P279,Q628858
Q1107656,P366,Q208195
Q170449,P279,Q169336
Q166735,P279,Q4421
Q166735,P1889,Q1681353
Q42962,P1889,Q127980
Q42962,P1382,Q127980
Q30903,P31,Q28640
Q829348,P279,Q45996
Q216658,P111,Q39297
Q207766,P462,Q3133
Q25381,P279,Q83437
Q186889,P279,Q169872
Q311638,P921,Q5377
Q311638,P641,Q5377
Q121439,P105,Q7432
Q1519476,P279,Q485537
Q1519476,P1542,Q208351
Q502672,P366,Q662860
Q502672,P186,Q11474
Q502672,P186,Q11469
Q6279182,P31,Q12136
Q287486,P31,Q5
Q287486,P106,Q639669
Q82714,P361,Q37017
Q9368,P2579,Q514
Q31920,P279,Q6388
Q41719,P279,Q321703
Q41719,P361,Q17737
Q4182927,P31,Q28640
Q155,P530,Q183
Q155,P530,Q43
Q155,P530,Q38
Q155,P31,Q6256
Q13377214,P279,Q756
Q3497106,P31,Q11424
Q10987,P279,Q5159627
Q10987,P279,Q6584340
Q10987,P366,Q10675206
Q10987,P366,Q11190
Q10987,P527,Q283
Q180846,P279,Q1295201
Q5482740,P31,Q28640
Q5482740,P279,Q482980
Q651658,P361,Q159810
Q36133,P461,Q8063
Q36133,P1889,Q2
Q184528,P279,Q261197
Q187359,P279,Q198763
Q187359,P1535,Q12131
Q187359,P1535,Q998
Q187359,P1535,Q1340307
Q3635508,P136,Q8261
Q226393,P460,Q2081224
Q39427,P737,Q6186
Q193139,P279,Q161973
Q10542,P138,Q40843
Q244330,P186,Q11426
Q28155400,P31,Q41298
Q131647,P279,Q838948
Q131647,P279,Q618779
Q39689,P1366,Q2329
Q39689,P279,Q9081
Q623,P138,Q24489
Q14673541,P1889,Q7023752
Q14673541,P1889,Q1191988
Q747551,P31,Q11424
Q747551,P921,Q291
Q747551,P921,Q189643
Q747551,P921,Q9510
Q132621,P527,Q623
Q132621,P1889,Q60058
Q173710,P2789,Q1029907
Q43637,P279,Q17737
Q93200,P279,Q179742
Q1186677,P31,Q157811
Q1186677,P461,Q735766
Q2608812,P279,Q276453
Q2608812,P1165,Q2
Q2406205,P279,Q650711
Q1404058,P31,Q5
Q1404058,P101,Q11629
Q23485,P105,Q7432
Q841236,P1269,Q40357
Q288138,P31,Q11424
Q837675,P1269,Q41487
Q11254,P31,Q10675206
Q11254,P31,Q169336
Q25237,P105,Q7432
Q2721121,P460,Q1132131
Q2721121,P460,Q2119376
Q2721121,P279,Q1132131
Q330946,P361,Q32489
Q330946,P361,Q13422881
Q330946,P361,Q12791
Q995616,P1269,Q349
Q26540,P397,Q2
Q653197,P31,Q169872
Q111135,P3828,Q80151
Q111135,P3828,Q22676
Q363948,P461,Q1319773
Q332428,P31,Q179630
Q332428,P461,Q1146902
Q166564,P361,Q573
Q166564,P156,Q575
Q833899,P31,Q28640
Q833899,P279,Q54128
Q911285,P279,Q28823
Q180289,P17,Q38
Q180289,P495,Q38
Q16472452,P279,Q11460
Q422321,P186,Q11472
Q422321,P279,Q49848
Q1930201,P279,Q29485
Q1930201,P1269,Q932586
Q1930201,P1269,Q15078788
Q131419,P527,Q42527
Q37383,P105,Q7432
Q37383,P4000,Q379813
Q1046057,P279,Q11425
Q4675762,P279,Q191768
Q4675762,P495,Q38
Q132744,P366,Q11024
Q1337738,P279,Q211236
Q1337738,P4330,Q5
Q52643,P461,Q575
Q52643,P361,Q573
Q2478141,P138,Q123432
Q920507,P279,Q80151
Q6500754,P361,Q8434
Q1443793,P31,Q4830453
Q224322,P460,Q423962
Q5558216,P17,Q155
Q1489271,P31,Q81009
Q5229615,P31,Q5
Q105507,P186,Q28472
Q11435,P279,Q102205
Q11435,P1889,Q102205
Q179630,P279,Q12136
Q179630,P279,Q169872
Q179630,P527,Q169872
Q42527,P366,Q38695
Q5151,P361,Q577
Q217117,P1382,Q170539
Q281287,P279,Q157811
Q281287,P460,Q16515017
Q281287,P461,Q4122037
Q281287,P31,Q157811
Q132781,P279,Q83267
Q132781,P1542,Q81938
Q1433317,P279,Q217164
Q1433317,P31,Q1570182
Q768575,P2283,Q9128
Q31895,P1889,Q17930
Q31895,P461,Q188619
Q7397,P361,Q68
Q3196867,P279,Q2648051
Q43051,P272,Q7414
Q43051,P921,Q491
Q43051,P921,Q1274115
Q43051,P180,Q131774
Q43051,P180,Q276258
Q43051,P180,Q4
Q27564,P1056,Q1420
Q459435,P279,Q93204
Q7311,P136,Q1344
Q7311,P31,Q5
Q7311,P106,Q36834
Q7311,P106,Q639669
Q7311,P800,Q192941
Q83405,P361,Q4830453
Q37602,P527,Q23392
Q37602,P462,Q23444
Q37602,P186,Q23392
Q37602,P31,Q23392
Q1292193,P279,Q30515
Q160598,P279,Q117850
Q160598,P31,Q117850
Q3499072,P31,Q28640
Q3499072,P425,Q38695
Q3499072,P937,Q43164
Q181055,P279,Q28803
Q181055,P138,Q144
Q181055,P495,Q183
Q181055,P366,Q213449
Q643546,P276,Q8104
Q657621,P186,Q11254
Q657621,P279,Q134768
Q145806,P279,Q35140
Q45996,P279,Q5410500
Q45996,P1269,Q9174
Q2794488,P279,Q214609
Q37477,P31,Q8074
Q767568,P279,Q124490
Q767568,P366,Q186361
Q224301,P407,Q8641
Q384873,P279,Q3217573
Q49393,P366,Q1194773
Q2824657,P31,Q9415
Q834007,P361,Q23390
Q35666,P186,Q23392
Q7205889,P31,Q188509
Q1340307,P279,Q7569
Q1036729,P279,Q200539
Q314771,P106,Q36180
Q314771,P106,Q483501
Q314771,P106,Q28389
Q314771,P31,Q5
Q314771,P91,Q592
Q5043,P279,Q9174
Q5043,P807,Q9268
Q5309082,P279,Q170406
Q44541,P279,Q13276
Q44541,P527,Q8495
Q44541,P527,Q42962
Q7126699,P31,Q151885
Q3862805,P7937,Q34467
Q3862805,P437,Q34467
Q208555,P279,Q1318295
Q11663,P361,Q8104
Q434945,P2283,Q2095
Q11012,P279,Q11019
Q11012,P527,Q68
Q61022630,P31,Q28640
Q13961,P279,Q186361
Q945434,P366,Q35535
Q930164,P279,Q1503443
Q930164,P279,Q878249
Q3331891,P279,Q132311
Q14373,P279,Q36963
Q12021846,P31,Q482994
Q180856,P279,Q184485
Q9268,P31,Q9174
Q11199149,P31,Q157811
Q11199149,P1269,Q5043
Q11199149,P279,Q1186677
Q1349983,P279,Q1121708
Q1349983,P828,Q20204151
Q1349983,P1478,Q39552
Q8492,P279,Q40050
Q8492,P527,Q11004
Q8492,P31,Q11435
Q2089240,P279,Q186817
Q2089240,P527,Q283
Q2089240,P527,Q11254
Q1624034,P279,Q3026787
Q1624034,P279,Q187931
Q3378593,P279,Q12029
Q3378593,P1889,Q12029
Q568611,P17,Q38
Q209499,P279,Q605704
Q13716,P279,Q198763
Q13716,P366,Q9103
Q665055,P31,Q11424
Q939723,P138,Q161358
Q468608,P31,Q5
Q92867044,P31,Q726
Q44396,P31,Q11424
Q178844,P279,Q83267
Q4796642,P31,Q4830453
Q4796642,P31,Q35127
Q1048902,P641,Q5369
Q1050571,P641,Q5369
Q12099,P105,Q7432
Q484954,P461,Q485446
Q484954,P31,Q9415
Q484954,P1269,Q9418
Q23413,P279,Q41176
Q23413,P1382,Q751876
Q23413,P1889,Q751876
Q40953,P361,Q9174
Q1517948,P279,Q124794
Q1517948,P1542,Q81938
Q34178,P2578,Q9174
Q34178,P2578,Q5410500
Q184418,P361,Q201676
Q184418,P1557,Q4
Q184418,P366,Q201676
Q184418,P186,Q287
Q184418,P186,Q11426
Q444471,P460,Q420260
Q844062,P31,Q3957
Q649717,P279,Q170518
Q210402,P2175,Q1869874
Q210402,P2175,Q154430
Q20201417,P31,Q151885
Q25294,P1552,Q11423
Q25294,P366,Q385378
Q476112,P279,Q208826
Q131704,P279,Q22676
Q4831844,P527,Q10990
Q192623,P279,Q2727213
Q270952,P31,Q101072
Q8236,P279,Q205961
Q8236,P828,Q8434
Q7310,P1552,Q8461
Q7310,P279,Q6223
Q187223,P279,Q23397
Q2098921,P460,Q413640
Q917284,P279,Q756
Q4462003,P17,Q183
Q108266,P31,Q41710
Q108266,P140,Q5043
Q1971984,P31,Q5
Q1971984,P106,Q28389
Q1971984,P106,Q33999
Q1971984,P106,Q6625963
Q1723368,P279,Q180516
Q574360,P31,Q169872
Q49447,P279,Q131841
Q49447,P31,Q151885
Q49447,P361,Q34178
Q49447,P361,Q5891
Q4426167,P31,Q11424
Q757833,P279,Q726
Q757833,P279,Q44148
Q41630,P279,Q9418
Q41630,P31,Q179661
Q41630,P50,Q9215
Q179157,P31,Q5
Q179157,P1196,Q149086
Q157943,P279,Q20204151
Q157943,P1535,Q5
Q6107,P106,Q33999
Q6107,P106,Q49757
Q6107,P106,Q28389
Q6107,P106,Q36834
Q6107,P31,Q5
Q6107,P551,Q11299
Q6107,P1196,Q149086
Q13649246,P279,Q9492
Q13649246,P1382,Q34302
Q31,P38,Q4916
Q31,P530,Q38
Q31,P530,Q183
Q31,P530,Q43
Q31,P47,Q183
Q31,P31,Q6256
Q31,P31,Q1250464
Q31,P2936,Q8641
Q877517,P279,Q349
Q877517,P279,Q11047409
Q877517,P279,Q11410
Q877517,P2283,Q18545
Q753877,P361,Q8434
Q7237369,P1889,Q39631
Q9916,P31,Q5
Q9916,P1050,Q12202
Q9916,P106,Q36180
Q9916,P106,Q372436
Q514,P279,Q11190
Q201788,P31,Q28640
Q513621,P279,Q35473
Q513621,P361,Q11446
Q513621,P361,Q2811
Q667,P461,Q659
Q667,P461,Q684
Q667,P461,Q679
Q5436650,P31,Q838948
Q1753188,P1552,Q1140419
Q182263,P1889,Q1412160
Q33231,P31,Q28640
Q33231,P425,Q11633
Q36834,P279,Q639669
Q36834,P279,Q482980
Q12644761,P31,Q28640
Q7271821,P31,Q5
Q7271821,P106,Q639669
Q30022,P279,Q4830453
Q30022,P2283,Q43164
Q1199997,P1995,Q9418
Q1771692,P361,Q1318295
Q1771692,P461,Q920285
Q10550521,P31,Q180516
Q7295373,P31,Q28640
Q47217,P279,Q273120
Q1156,P31,Q515
Q42519,P279,Q9128
Q42519,P31,Q1075
Q191924,P31,Q8386
Q191924,P527,Q623
Q488085,P31,Q9415
Q488085,P31,Q157811
Q488085,P1269,Q5043
Q488085,P1552,Q487
Q208704,P279,Q376596
Q1414937,P425,Q650711
Q1414937,P2283,Q728
Q1414937,P279,Q215627
Q184511,P279,Q187931
Q184511,P460,Q3026787
Q696203,P279,Q8242
Q180688,P31,Q41710
Q5375,P279,Q877517
Q254580,P279,Q9620
Q18633,P31,Q577
Q163584,P31,Q515
Q37136,P31,Q49008
Q1226651,P279,Q2095
Q1226651,P279,Q13270
Q296928,P106,Q33999
Q296928,P31,Q5
Q266569,P279,Q483501
Q266569,P425,Q11425
Q1260820,P31,Q82799
Q180774,P31,Q483394
Q352072,P31,Q11016
Q86,P279,Q81938
Q14088448,P136,Q8341
Q1337691,P1269,Q4402708
Q2081224,P460,Q226393
Q222902,P279,Q234668
Q7271927,P136,Q8341
Q3026787,P460,Q184511
Q626225,P279,Q1145523
Q3275063,P31,Q8171
Q281853,P179,Q1377429
Q281853,P31,Q11424
Q281853,P136,Q93204
Q541727,P179,Q1377429
Q541727,P31,Q11424
Q541727,P136,Q93204
Q4925304,P460,Q10862457
Q266332,P1995,Q9418
Q5283,P186,Q623
Q5283,P527,Q623
Q5283,P366,Q83437
Q653251,P31,Q11424
Q18597,P31,Q577
Q379138,P527,Q11002
Q379138,P527,Q34172
Q379138,P527,Q8495
Q379138,P279,Q5159627
Q379138,P31,Q5159627
Q44782,P1889,Q283202
Q38,P38,Q4916
Q38,P832,Q21196
Q38,P530,Q31
Q38,P530,Q224
Q38,P530,Q183
Q38,P530,Q43
Q38,P530,Q155
Q38,P31,Q6256
Q205458,P31,Q482994
Q773944,P279,Q264965
